100.582	425.5
101.867	414
103.152	410
104.437	398
105.721	396
107.004	397
108.287	373
109.571	371.5
110.853	349
112.136	356
113.418	357
114.7	347
115.981	347
117.262	339
118.543	326.5
119.823	341.5
121.103	347.5
122.383	359
123.663	340.5
124.942	341
126.221	346.5
127.499	322.5
128.777	294
130.056	330
131.333	324.5
132.61	315
133.887	309
135.163	317.5
136.439	331
137.715	317
138.992	303
140.267	280
141.541	276
142.816	260
144.09	282
145.364	259
146.637	261
147.911	253
149.184	249
150.457	262
151.729	243.5
153.001	245.5
154.273	248.5
155.544	237
156.815	219
158.086	230.5
159.356	242.5
160.626	220
161.896	203.5
163.165	228
164.434	219.5
165.703	199
166.971	197.5
168.24	184.5
169.507	165
170.774	168
172.042	189
173.309	175
174.575	177
175.841	168
177.107	182
178.373	170
179.637	152
180.902	175
182.167	168
183.431	150
184.695	159
185.958	166
187.222	160.5
188.485	142
189.747	144
191.009	160.5
192.272	153
193.534	154
194.795	151
196.055	156.5
197.316	146
198.577	143.5
199.837	160.5
201.096	169
202.356	136
203.615	162.5
204.873	132.5
206.132	160
207.39	139
208.648	154.5
209.905	145
211.162	127
212.419	132
213.675	131
214.932	144
216.187	133
217.443	137
218.697	136
219.953	128
221.207	126
222.462	131
223.715	127.5
224.969	125
226.222	124
227.475	125.5
228.727	118
229.98	121
231.232	128
232.483	142.5
233.734	137.5
234.986	136
236.236	131
237.486	141
238.737	135
239.986	124.5
241.235	141
242.484	140
243.733	152
244.981	160
246.229	180.5
247.477	193
248.725	189
249.971	196
251.219	209
252.465	168
253.711	140
254.957	136
256.203	133
257.448	138
258.693	132
259.937	150.5
261.181	127
262.425	128.5
263.669	132.5
264.912	115
266.155	99
267.398	107
268.64	98
269.881	102
271.123	121
272.364	105
273.605	108.5
274.846	95
276.086	86
277.326	124.5
278.566	91.5
279.806	106
281.045	97
282.283	97.5
283.522	112
284.76	103
285.998	104
287.235	95
288.473	76
289.71	91
290.946	109
292.182	89
293.418	80.5
294.654	97.5
295.888	90.5
297.123	84.5
298.358	72
299.592	99
300.826	100
302.06	86
303.293	84
304.526	94.5
305.759	96.5
306.991	91
308.223	74.5
309.455	84.5
310.687	84
311.917	79
313.148	82.5
314.379	89.5
315.609	84
316.839	73
318.068	93.5
319.297	80
320.526	61
321.754	62
322.982	74
324.21	79
325.438	67
326.665	76
327.892	85
329.118	63
330.345	73
331.571	90.5
332.797	77.5
334.022	40
335.247	67.5
336.471	83.5
337.696	78
338.92	69.5
340.144	68
341.367	67.5
342.591	64
343.813	70
345.036	62
346.257	54.5
347.48	74
348.701	60
349.922	69.5
351.143	60.5
352.363	50
353.583	72.5
354.803	58
356.023	55
357.243	63.5
358.462	72.5
359.68	71
360.899	45
362.117	59
363.334	68
364.551	66
365.769	59.5
366.986	65.5
368.202	52.5
369.418	49
370.633	54
371.849	64
373.065	54.5
374.279	61
375.494	53.5
376.708	59
377.921	77
379.136	49
380.349	59
381.562	55
382.774	46
383.987	47
385.198	70
386.41	40
387.621	41
388.832	51.5
390.043	46
391.253	52
392.463	34
393.674	58
394.883	56.5
396.092	50.5
397.301	52
398.509	65
399.717	57.5
400.925	50
402.133	47.5
403.34	56
404.547	44
405.753	48
406.96	41
408.165	55.5
409.371	36
410.576	54
411.781	55
412.986	48
414.191	42.5
415.394	38
416.598	52.5
417.802	63
419.005	42
420.208	45
421.41	36
422.613	43
423.815	47.5
425.016	52
426.217	43
427.418	39.5
428.619	47
429.818	50.5
431.019	27
432.218	45.5
433.418	64
434.617	30
435.815	31
437.014	47.5
438.212	38
439.41	38
440.607	31.5
441.805	39.5
443.001	51.5
444.198	34
445.394	32
446.59	32.5
447.785	46.5
448.98	38
450.175	37
451.37	41
452.564	37
453.758	33
454.952	42.5
456.145	37
457.339	24
458.531	34
459.724	25
460.916	33.5
462.107	37.5
463.299	40.5
464.49	27
465.681	25
466.871	26
468.062	48
469.252	16
470.441	35.5
471.631	36.5
472.819	28
474.008	18
475.196	20
476.385	35.5
477.572	34
478.76	33
479.946	24
481.133	35.5
482.32	30
483.506	38
484.692	33
485.877	19.5
487.063	24.5
488.247	15
489.432	39.5
490.616	42
491.8	25.5
492.984	31
494.167	33.5
495.35	19.5
496.533	23.5
497.715	36
498.897	25
500.079	16
501.26	16
502.441	41.5
503.622	21
504.803	35.5
505.983	38.5
507.163	30
508.342	18.5
509.522	39.5
510.701	31.5
511.88	25
513.058	21.5
