100.582	490
101.867	487
103.152	469
104.437	442.5
105.721	465.5
107.004	436
108.287	404
109.571	425.5
110.853	414.5
112.136	408
113.418	405
114.7	409
115.981	402.5
117.262	380
118.543	384.5
119.823	397.5
121.103	369
122.383	383
123.663	374.5
124.942	370
126.221	399.5
127.499	382
128.777	361
130.056	344
131.333	351
132.61	344.5
133.887	338
135.163	326
136.439	350.5
137.715	351
138.992	363.5
140.267	333.5
141.541	315.5
142.816	314.5
144.09	308
145.364	299
146.637	293
147.911	262.5
149.184	292
150.457	268
151.729	269
153.001	268
154.273	281.5
155.544	265
156.815	283
158.086	252.5
159.356	270.5
160.626	268.5
161.896	246
163.165	240.5
164.434	242
165.703	220
166.971	227
168.24	208
169.507	227.5
170.774	224.5
172.042	217
173.309	181
174.575	217.5
175.841	205.5
177.107	190
178.373	194.5
179.637	211.5
180.902	185
182.167	214
183.431	183
184.695	204.5
185.958	180
187.222	192
188.485	197
189.747	193
191.009	171
192.272	174
193.534	183
194.795	186.5
196.055	172
197.316	192.5
198.577	175.5
199.837	175
201.096	189.5
202.356	158
203.615	180
204.873	164
206.132	175
207.39	178
208.648	156
209.905	170
211.162	171.5
212.419	160
213.675	183
214.932	172
216.187	175.5
217.443	165.5
218.697	160.5
219.953	154
221.207	157.5
222.462	158.5
223.715	149
224.969	143.5
226.222	175.5
227.475	155
228.727	143
229.98	157.5
231.232	160.5
232.483	126
233.734	132
234.986	148.5
236.236	123
237.486	151
238.737	147
239.986	146.5
241.235	133
242.484	173.5
243.733	156
244.981	188
246.229	175
247.477	218
248.725	234
249.971	213
251.219	227
252.465	199
253.711	169
254.957	142
256.203	145.5
257.448	171.5
258.693	159
259.937	158
261.181	159
262.425	144.5
263.669	142
264.912	128
266.155	145.5
267.398	131
268.64	125
269.881	122
271.123	139
272.364	115
273.605	122
274.846	129
276.086	125.5
277.326	122.5
278.566	103
279.806	116
281.045	132.5
282.283	127
283.522	111.5
284.76	121
285.998	100
287.235	97
288.473	110.5
289.71	110.5
290.946	95
292.182	101
293.418	106
294.654	112
295.888	90
297.123	102
298.358	104.5
299.592	104
300.826	89
302.06	99
303.293	95
