100.582	411
101.867	382
103.152	396.5
104.437	361
105.721	374
107.004	368
108.287	339.5
109.571	332
110.853	353.5
112.136	341
113.418	325.5
114.7	323.5
115.981	345.5
117.262	317.5
118.543	307
119.823	331
121.103	320
122.383	298.5
123.663	261
124.942	303
126.221	307
127.499	295
128.777	277
130.056	302
131.333	265
132.61	281
133.887	279
135.163	285.5
136.439	272.5
137.715	282
138.992	290
140.267	235.5
141.541	257.5
142.816	239
144.09	245
145.364	238
146.637	238
147.911	238.5
149.184	222.5
150.457	220
151.729	235
153.001	233.5
154.273	208
155.544	197
156.815	216.5
158.086	189.5
159.356	188
160.626	199
161.896	190
163.165	202
164.434	185.5
165.703	170
166.971	198.5
168.24	182.5
169.507	168
170.774	160
172.042	159.5
173.309	158
174.575	157
175.841	163.5
177.107	158
178.373	146
179.637	157.5
180.902	139
182.167	146
183.431	131
184.695	136
185.958	146
187.222	127
188.485	148
189.747	135
191.009	142.5
192.272	138
193.534	143
194.795	146.5
196.055	131
197.316	123
198.577	132
199.837	117
201.096	127
202.356	125
203.615	142
204.873	139
206.132	128.5
207.39	133
208.648	131
209.905	138.5
211.162	132.5
212.419	120
213.675	108.5
214.932	103
216.187	136
217.443	119
218.697	118.5
219.953	114
221.207	114.5
222.462	106.5
223.715	99
224.969	121.5
226.222	132.5
227.475	100
228.727	108
229.98	92
231.232	104
232.483	102
233.734	98
234.986	99
236.236	122
237.486	128
238.737	95
239.986	123.5
241.235	114
242.484	118.5
243.733	137
244.981	134
246.229	145.5
247.477	146
248.725	171
249.971	171.5
251.219	184
252.465	155
253.711	142.5
254.957	124
256.203	83
257.448	120
258.693	135
259.937	118
261.181	117
262.425	101
263.669	111
264.912	104
266.155	107
267.398	103
268.64	92
269.881	103
271.123	102
272.364	88
273.605	102.5
274.846	77
276.086	83
277.326	94
278.566	61
279.806	83
281.045	95.5
282.283	64
283.522	92.5
284.76	101
285.998	83
287.235	83.5
288.473	73
289.71	77
290.946	82
292.182	87.5
293.418	89
294.654	80.5
295.888	59
297.123	71
298.358	81
299.592	81.5
300.826	74.5
302.06	32
303.293	74
304.526	72
305.759	67
306.991	57
308.223	68
309.455	56
310.687	51
311.917	57
313.148	65
314.379	67
315.609	48.5
316.839	76
318.068	70.5
319.297	66
320.526	47
321.754	68
322.982	56.5
324.21	61
325.438	66
326.665	51
327.892	64.5
329.118	66
330.345	75
331.571	55.5
332.797	52
334.022	43
335.247	53
336.471	57
337.696	53
338.92	73.5
340.144	61
341.367	55
342.591	55
343.813	49.5
345.036	39.5
346.257	50
347.48	41
348.701	64.5
349.922	50.5
351.143	61
352.363	55
353.583	54.5
354.803	40
356.023	39
357.243	67
358.462	47.5
359.68	49
360.899	32
362.117	49
363.334	41
364.551	49
365.769	70.5
366.986	52
368.202	38
369.418	32
370.633	56
371.849	37
373.065	40
374.279	44.5
375.494	54
376.708	39
377.921	51
379.136	52.5
380.349	40
381.562	40
382.774	41
383.987	39.5
385.198	37
386.41	44
387.621	25
388.832	30
390.043	24
391.253	38
392.463	36
393.674	31
394.883	19
396.092	43
397.301	48
398.509	52
399.717	31
400.925	35
402.133	40
403.34	35.5
404.547	45.5
405.753	42.5
406.96	31
408.165	46
409.371	46.5
410.576	18.5
411.781	22.5
412.986	34
414.191	29
415.394	26.5
416.598	28
417.802	28
419.005	40
420.208	24
421.41	36
422.613	32
423.815	34
425.016	27.5
426.217	11
427.418	31
428.619	25
429.818	13
431.019	35.5
432.218	46
433.418	33.5
434.617	25
435.815	26
437.014	28.5
438.212	30.5
439.41	35.5
440.607	39
441.805	29.5
443.001	-3
444.198	23
445.394	41.5
446.59	21
447.785	29.5
448.98	34
450.175	22.5
451.37	27.5
452.564	12
453.758	18
454.952	28.5
456.145	21
457.339	24
458.531	27.5
459.724	13
460.916	6
462.107	16.5
463.299	24
464.49	16.5
465.681	0
466.871	28.5
468.062	22
469.252	11.5
470.441	16.5
471.631	31
472.819	13
474.008	16
475.196	27
476.385	24
477.572	18
478.76	17
479.946	30
481.133	13
482.32	6.5
483.506	21
484.692	24
485.877	10.5
487.063	20.5
488.247	15
489.432	14.5
490.616	25.5
491.8	32
492.984	22
494.167	25.5
495.35	12
496.533	19
497.715	16
498.897	29.5
500.079	8
501.26	18
502.441	14
503.622	17.5
504.803	19.5
505.983	26.5
507.163	10
508.342	10
509.522	12
510.701	23
511.88	10
513.058	3
514.236	18
515.413	14.5
516.591	-3.5
517.768	20.5
518.945	17
520.121	7
521.297	-6
522.473	10
523.648	12.5
524.823	6.5
525.998	16
527.173	7.5
528.348	11.5
529.522	7
530.694	11.5
531.868	23.5
533.041	14.5
534.214	-2
535.386	25
536.558	18
537.731	6.5
538.902	-4
540.073	19
541.244	12.5
542.414	4.5
543.585	2
544.754	22
545.924	5
547.094	4
548.262	16.5
549.431	10.5
550.6	-8.5
551.767	20
552.935	7
554.103	12
555.27	8
556.436	13.5
557.603	8
558.769	0.5
559.935	11
561.1	26.5
562.266	7.5
563.431	8.5
564.595	15
565.759	10
566.924	6
568.087	15
569.25	13
570.414	5.5
571.576	5.5
572.739	-1.5
573.901	9.5
575.062	12.5
576.224	10
577.385	-2
578.546	9.5
579.707	-6.5
580.867	-6
582.028	9
583.187	23
584.347	0.5
585.505	9.5
586.664	18
587.822	2.5
588.98	8.5
590.138	9.5
591.296	14.5
592.453	12.5
593.61	12
594.767	13
595.922	11.5
597.079	-4
598.234	17
599.39	6
600.544	20
601.699	12
602.854	8
604.008	23
605.161	11
606.315	3
607.468	12
608.621	14
609.774	4.5
610.926	-18
612.078	2.5
613.229	0.5
614.381	-3
615.532	7
616.682	1.5
617.833	-14
618.983	4.5
620.133	3.5
621.282	-1
622.431	-5.5
623.58	-2
624.729	1.5
625.877	5
627.025	-25
628.172	14
629.32	-7
630.467	8.5
631.614	9.5
632.76	3
633.906	3
635.052	-10
636.197	-4
637.343	6.5
638.488	14
639.632	-4
640.776	3
641.92	4
643.064	-5
644.207	-2
645.35	5.5
646.493	-6
647.635	-4
648.777	3
649.919	-1.5
651.06	4
652.202	-1.5
653.342	11
654.483	-14
655.624	-15.5
656.764	-2
657.903	-1.5
659.043	-5
660.181	5
661.32	-7
662.459	-15.5
663.596	-19
664.735	-10
665.872	-14
667.009	10
668.146	-4
669.282	-10
670.419	-7
671.555	-11
672.69	-9
673.826	-6
674.96	5.5
676.096	6
677.23	-1
678.364	-3
679.498	-11.5
680.631	-11.5
681.765	4.5
682.897	6.5
684.03	11.5
685.163	-4
686.294	-5
687.426	-1.5
688.557	-6
689.689	4
690.819	-16
691.949	5
693.079	1
694.21	22.5
695.339	3
696.468	2
697.597	-14
698.725	11.5
699.854	7.5
700.982	0.5
702.11	15
703.237	17.5
704.364	8.5
705.491	10.5
706.617	-4
707.744	9.5
708.87	-5.5
709.995	-11
711.12	17
712.245	16.5
713.37	7.5
714.495	0
715.618	12.5
716.742	8
717.865	-9.5
718.989	0
720.112	23
721.234	-8
722.356	8
723.478	3
724.6	14.5
725.721	5.5
726.842	7
727.962	17.5
729.083	-11
730.203	-6
731.323	4
732.442	6.5
733.562	2.5
734.681	9
735.799	10.5
736.917	-9
738.036	7.5
739.153	-6
740.27	11
741.387	-8.5
742.505	-3
743.62	7
744.736	1.5
745.853	-5
746.968	1.5
748.083	-3.5
749.199	15
750.313	-10.5
751.427	-4
752.541	7
753.655	0.5
754.768	-1
755.882	17
756.994	4.5
758.107	0
759.219	2
760.331	-10.5
761.443	-2
762.554	12.5
763.665	11.5
764.776	15
765.885	-8
766.996	0
768.106	-1
769.215	-2.5
770.324	2.5
771.434	1
772.542	4
773.65	13.5
774.758	-2
775.865	1
776.973	15
778.081	0
779.187	-6
780.293	11
781.399	0.5
782.506	-30
783.611	4.5
784.716	0
785.821	-5
786.926	1.5
788.03	7
789.134	7
790.238	-1
791.341	-25
792.444	10
793.547	-20
794.65	2
795.752	-19
796.854	-6
797.956	5.5
799.057	4
800.158	6
801.259	13.5
802.359	-5.5
803.459	-12
804.559	11
805.659	14.5
806.758	-2.5
807.857	-4
808.955	4.5
810.053	1
811.152	-9
812.25	19
813.347	25
814.444	3
815.541	-1
816.638	13
817.733	5
818.83	0
819.925	17
821.02	17.5
822.115	13.5
823.21	6
824.305	26.5
825.398	8
826.492	20.5
827.586	29.5
828.679	29.5
829.772	15
830.865	24
831.957	21
833.049	36.5
834.141	20.5
835.232	32
836.323	32
837.414	29
838.505	26
839.595	35
840.685	46
841.774	41
842.864	36
843.952	27
845.041	25.5
846.129	-3
847.218	24
848.306	36.5
849.393	35.5
850.48	35
851.567	40
852.654	23
853.74	26.5
854.826	16.5
855.912	29
856.997	22.5
858.082	25.5
859.167	18
860.252	29
861.336	26.5
862.42	17.5
863.504	16
864.587	36.5
865.67	26
866.753	31
867.835	2
868.917	34.5
869.999	30.5
871.081	20
872.162	34.5
873.243	19.5
874.323	4
875.404	43
876.484	35
877.564	23
878.643	10
879.722	36
880.802	20
881.88	21
882.958	24
884.036	20.5
885.113	30
886.191	25.5
887.268	12
888.344	2
889.421	28
890.498	15
891.573	26
892.649	17.5
893.724	17.5
894.799	19
895.874	28
896.948	13.5
898.022	16
899.096	24
900.17	35.5
901.243	19.5
902.315	-3
903.389	3
904.461	28
905.533	12
906.605	17
907.676	38.5
908.747	21
909.818	-5
910.888	33
911.958	18
913.028	23
914.098	20
915.167	13
916.237	11.5
917.306	28.5
918.374	-2
919.442	25.5
920.51	4.5
921.577	12
922.644	12
923.711	17
924.778	9.5
925.845	2
926.911	14
927.977	12
929.042	8
930.107	-15
931.173	19.5
932.237	12.5
933.301	9
934.365	14
935.429	18
936.492	12
937.556	-2
938.619	26.5
939.681	13
940.743	11
941.805	20.5
942.867	17
943.928	19
944.989	-4
946.05	13
947.11	20.5
948.17	13
949.23	13
950.29	21.5
951.349	18
952.409	15
953.467	12
954.526	23
955.584	3.5
956.641	7
957.699	38
958.756	6
959.813	14
960.869	6
961.926	12
962.982	5
964.038	24
965.094	23
966.149	24
967.204	21.5
